D:/GIT/Code_Database/RAC/source_code/stc_scripts/stc_1000mb_p8_rand_600_100L/stc_1000mb_p8_rand_600_100L-0004-txstreamresults.csv for periodic results

================== Periodic Results: TxStreamResults Record #1
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",3709147,154119,975339432,3709147,24085132328,999998478,23491668808,
txstreamresults2,"",port3,"Port //8/3",3615590,154053,975350912,3615590,23479143216,999999383,22900648816,
txstreamresults3,"",port5,"Port //8/5",3701820,154135,975337536,3701820,24037132592,999999089,23444841392,

================== Periodic Results: TxStreamResults Record #26
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",3863796,154229,975324408,3863796,25085150456,1000001100,24466943096,
txstreamresults2,"",port3,"Port //8/3",3769915,154149,975335336,3769915,24479144096,999999295,23875957696,
txstreamresults3,"",port5,"Port //8/5",3856277,154179,975331152,3856277,25037134928,999999852,24420130608,

================== Periodic Results: TxStreamResults Record #27
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",4017466,154171,975329904,4017466,26085133112,999997255,25442338552,
txstreamresults2,"",port3,"Port //8/3",3924235,154218,975324856,3924235,25479143568,999999795,24851265968,
txstreamresults3,"",port5,"Port //8/5",4010025,154158,975334368,4010025,26037120456,999999606,25395516456,

================== Periodic Results: TxStreamResults Record #28
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",4171864,154324,975306128,4171864,27085135176,999997935,26417636936,
txstreamresults2,"",port3,"Port //8/3",4078426,154233,975320416,4078426,26479142840,999997663,25826594680,
txstreamresults3,"",port5,"Port //8/5",4164411,154302,975312056,4164411,27037143016,1000000430,26370837256,

================== Periodic Results: TxStreamResults Record #29
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",4326921,154400,975295232,4326921,28085133352,999999214,27392825992,
txstreamresults2,"",port3,"Port //8/3",4232925,154426,975291360,4232925,27479138360,999999482,26801870360,
txstreamresults3,"",port5,"Port //8/5",4319464,154445,975289536,4319464,28037135576,1000000749,27346021336,

================== Periodic Results: TxStreamResults Record #30
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",4480382,154247,975322168,4480382,29085145320,1000001660,28368284200,
txstreamresults2,"",port3,"Port //8/3",4387298,154342,975306016,4387298,28479147344,1000000666,27777179664,
txstreamresults3,"",port5,"Port //8/5",4473012,154238,975321200,4473012,29037134184,999999322,28321452264,

================== Periodic Results: TxStreamResults Record #31
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",4634697,154180,975329632,4634697,30085136360,999998497,29343584840,
txstreamresults2,"",port3,"Port //8/3",4540890,154195,975328832,4540890,29479148488,1000000008,28752606088,
txstreamresults3,"",port5,"Port //8/5",4627220,154189,975328600,4627220,30037126288,999998792,29296771088,

================== Periodic Results: TxStreamResults Record #32
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",4789467,154400,975295704,4789467,31085138992,999999700,30318824272,
txstreamresults2,"",port3,"Port //8/3",4695488,154251,975319272,4695488,30479144624,999999345,29727866544,
txstreamresults3,"",port5,"Port //8/5",4781999,154394,975299408,4781999,31037142296,1000002528,30272022456,

================== Periodic Results: TxStreamResults Record #33
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",4943801,154387,975300664,4943801,32085147016,1000002656,31294138856,
txstreamresults2,"",port3,"Port //8/3",4850147,154345,975307928,4850147,31479148888,1000003048,30703125368,
txstreamresults3,"",port5,"Port //8/5",4936373,154393,975296528,4936373,32037131344,999999358,31247311664,

================== Periodic Results: TxStreamResults Record #34
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",5098913,154393,975299144,5098913,33085301544,1000002106,32269475464,
txstreamresults2,"",port3,"Port //8/3",5004921,154399,975295768,5004921,32479140992,999999618,31678353632,
txstreamresults3,"",port5,"Port //8/5",5091548,154417,975292376,5091548,33037135624,999999042,32222487944,

================== Periodic Results: TxStreamResults Record #35
