ETC Registers

Sl.no,Register Address,Value
2885,fb44,0000
2886,fb45,0000
2887,fb46,0000
2888,fb47,0000
2889,fb48,0000
2890,fb49,0000
2891,fb4a,0000
2892,fb4b,0000
2893,fb4c,0000
2894,fb4d,0000
2895,fb4e,0000
2896,fb4f,0000
2897,fb50,0000
2898,fb51,0000
2899,fb52,0000
2900,fb53,0000
2901,fb54,0000
2902,fb55,0000
2903,fb56,0000
2904,fb57,0000
2905,fb58,0000
2906,fb59,0000
2907,fb5a,0000
2908,fb5b,0000
2909,fb5c,0000
2910,fb5d,0000
2911,fb5e,0000
2912,fb5f,0000
2913,fb60,0000
2914,fb61,0000
2915,fb62,0000
2916,fb63,0000
2917,fb64,0000
2918,fb65,0000
2919,fb66,0000
2920,fb67,0000
2921,fb68,0000
2922,fb69,0000
2923,fb6a,0000
2924,fb6b,0000
2925,fb6c,0000
2926,fb6d,0000
2927,fb6e,0000
2928,fb6f,0000
2929,fb70,0000
2930,fb71,0000
2931,fb72,0000
2932,fb73,0000
2933,fb74,0000
2934,fb75,0000
2935,fb76,0000
2936,fb77,0000
2937,fb78,0000
2938,fb79,0000
2939,fb7a,0000
2940,fb7b,0000
2941,fb7c,0000
2942,fb7d,0000
2943,fb7e,0000
2944,fb7f,0000
2945,fb80,0000
2946,fb81,0000
2947,fb82,0000
2948,fb83,0000
2949,fb84,0000
2950,fb85,0000
2951,fb86,0000
2952,fb87,0000
2953,fb88,0000
2954,fb89,0000
2955,fb8a,0000
2956,fb8b,0000
2957,fb8c,0000
2958,fb8d,0000
2959,fb8e,0000
2960,fb8f,0000
2961,fb90,0000
2962,fb91,0000
2963,fb92,0000
2964,fb93,0000
2965,fb94,0000
2966,fb95,0000
2967,fb96,0000
2968,fb97,0000
2969,fb98,0000
2970,fb99,0000
2971,fb9a,0000
2972,fb9b,0000
2973,fb9c,0000
2974,fb9d,0000
2975,fb9e,0000
2976,fb9f,0000
2977,fba0,0000
2978,fba1,0000
2979,fba2,0000
2980,fba3,0000
2981,fba4,0000
2982,fba5,0000
2983,fba6,0000
2984,fba7,0000
2985,fba8,0000
2986,fba9,0000
2987,fbaa,0000
2988,fbab,0000
2989,fbac,0000
2990,fbad,0000
2991,fbae,0000
2992,fbaf,0000
2993,fbb0,0000
2994,fbb1,0000
2995,fbb2,0000
2996,fbb3,0000
2997,fbb4,0000
2998,fbb5,0000
2999,fbb6,0000
3000,fbb7,0000
3001,fbb8,0000
3002,fbb9,0000
3003,fbba,0000
3004,fbbb,0000
3005,fbbc,0000
3006,fbbd,0000
3007,fbbe,0000
3008,fbbf,0000
3009,fbc0,0000
3010,fbc1,0000
3011,fbc2,0000
3012,fbc3,0000
3013,fbc4,0000
3014,fbc5,0000
3015,fbc6,0000
3016,fbc7,0000
3017,fbc8,0000
3018,fbc9,0000
3019,fbca,0000
3020,fbcb,0000
3021,fbcc,0000
3022,fbcd,0000
3023,fbce,0000
3024,fbcf,0000
3025,fbd0,0000
3026,fbd1,0000
3027,fbd2,0000
3028,fbd3,0000
3029,fbd4,0000
3030,fbd5,0000
3031,fbd6,0000
3032,fbd7,0000
3033,fbd8,0000
3034,fbd9,0000
3035,fbda,0000
3036,fbdb,0000
3037,fbdc,0000
3038,fbdd,0000
3039,fbde,0000
3040,fbdf,0000
3041,fbe0,0000
3042,fbe1,0000
3043,fbe2,0000
3044,fbe3,0000
3045,fbe4,0000
3046,fbe5,0000
3047,fbe6,0000
3048,fbe7,0000
3049,fbe8,0000
3050,fbe9,0000
3051,fbea,0000
3052,fbeb,0000
3053,fbec,0000
3054,fbed,0000
3055,fbee,0000
3056,fbef,0000
3057,fbf0,0000
3058,fbf1,0000
3059,fbf2,0000
3060,fbf3,0000
3061,fbf4,0000
3062,fbf5,0000
3063,fbf6,0000
3064,fbf7,0000
3065,fbf8,0000
3066,fbf9,0000
3067,fbfa,0000
3068,fbfb,0000
3069,fbfc,0000
3070,fbfd,0000
3071,fbfe,0000
3072,fbff,0000
3073,fc00,0000
3074,fc01,0000
3075,fc02,0000
3076,fc03,0000
3077,fc04,0000
3078,fc05,0000
3079,fc06,0000
3080,fc07,0000
3081,fc08,0000
3082,fc09,0000
3083,fc0a,0000
3084,fc0b,0000
3085,fc0c,0000
3086,fc0d,0000
3087,fc0e,0000
3088,fc0f,0000
3089,fc10,0000
3090,fc11,0000
3091,fc12,0000
3092,fc13,0000
3093,fc14,0000
3094,fc15,0000
3095,fc16,0000
3096,fc17,0000
3097,fc18,0000
3098,fc19,0000
3099,fc1a,0000
3100,fc1b,0000
3101,fc1c,0000
3102,fc1d,0000
3103,fc1e,0000
3104,fc1f,0000
3105,fc20,0000
3106,fc21,0000
3107,fc22,0000
3108,fc23,0000
3109,fc24,0000
3110,fc25,0000
3111,fc26,0000
3112,fc27,0000
3113,fc28,0000
3114,fc29,0000
3115,fc2a,0000
3116,fc2b,0000
3117,fc2c,0000
3118,fc2d,0000
3119,fc2e,0000
3120,fc2f,0000
3121,fc30,0000
3122,fc31,0000
3123,fc32,0000
3124,fc33,0000
3125,fc34,0000
3126,fc35,0000
3127,fc36,0000
3128,fc37,0000
3129,fc38,0000
3130,fc39,0000
3131,fc3a,0000
3132,fc3b,0000
3133,fc3c,0000
3134,fc3d,0000
3135,fc3e,0000
3136,fc3f,0000
3137,fc40,0000
3138,fc41,0000
3139,fc42,0000
3140,fc43,0000
3141,fc44,0000
3142,fc45,0000
3143,fc46,0000
3144,fc47,0000
3145,fc48,0000
3146,fc49,0000
3147,fc4a,0000
3148,fc4b,0000
3149,fc4c,0000
3150,fc4d,0000
3151,fc4e,0000
3152,fc4f,0000
3153,fc50,0000
3154,fc51,0000
3155,fc52,0000
3156,fc53,0000
3157,fc54,0000
3158,fc55,0000
3159,fc56,0000
3160,fc57,0000
3161,fc58,0000
3162,fc59,0000
3163,fc5a,0000
3164,fc5b,0000
3165,fc5c,0000
3166,fc5d,0000
3167,fc5e,0000
3168,fc5f,0000
3169,fc60,0000
3170,fc61,0000
3171,fc62,0000
3172,fc63,0000
3173,fc64,0000
3174,fc65,0000
3175,fc66,0000
3176,fc67,0000
3177,fc68,0000
3178,fc69,0000
3179,fc6a,0000
3180,fc6b,0000
3181,fc6c,0000
3182,fc6d,0000
3183,fc6e,0000
3184,fc6f,0000
3185,fc70,0000
3186,fc71,0000
3187,fc72,0000
3188,fc73,0000
3189,fc74,0000
3190,fc75,0000
3191,fc76,0000
3192,fc77,0000
3193,fc78,0000
3194,fc79,0000
3195,fc7a,0000
3196,fc7b,0000
3197,fc7c,0000
3198,fc7d,0000
3199,fc7e,0000
3200,fc7f,0000
3201,fc80,0000
3202,fc81,0000
3203,fc82,0000
3204,fc83,0000
3205,fc84,0000
3206,fc85,0000
3207,fc86,0000
3208,fc87,0000
3209,fc88,0000
3210,fc89,0000
3211,fc8a,0000
3212,fc8b,0000
3213,fc8c,0000
3214,fc8d,0000
3215,fc8e,0000
3216,fc8f,0000
3217,fc90,0000
3218,fc91,0000
3219,fc92,0000
3220,fc93,0000
3221,fc94,0000
3222,fc95,0000
3223,fc96,0000
3224,fc97,0000
3225,fc98,0000
3226,fc99,0000
3227,fc9a,0000
3228,fc9b,0000
3229,fc9c,0000
3230,fc9d,0000
3231,fc9e,0000
3232,fc9f,0000
3233,fca0,0000
3234,fca1,0000
3235,fca2,0000
3236,fca3,0000
3237,fca4,0000
3238,fca5,0000
3239,fca6,0000
3240,fca7,0000
3241,fca8,0000
3242,fca9,0000
3243,fcaa,0000
3244,fcab,0000
3245,fcac,0000
3246,fcad,0000
3247,fcae,0000
3248,fcaf,0000
3249,fcb0,0000
3250,fcb1,0000
3251,fcb2,0000
3252,fcb3,0000
3253,fcb4,0000
3254,fcb5,0000
3255,fcb6,0000
3256,fcb7,0000
3257,fcb8,0000
3258,fcb9,0000
3259,fcba,0000
3260,fcbb,0000
3261,fcbc,0000
3262,fcbd,0000
3263,fcbe,0000
3264,fcbf,0000
3265,fcc0,0000
3266,fcc1,0000
3267,fcc2,0000
3268,fcc3,0000
3269,fcc4,0000
3270,fcc5,0000
3271,fcc6,0000
3272,fcc7,0000
3273,fcc8,0000
3274,fcc9,0000
3275,fcca,0000
3276,fccb,0000
3277,fccc,0000
3278,fccd,0000
3279,fcce,0000
3280,fccf,0000
3281,fcd0,0000
3282,fcd1,0000
3283,fcd2,0000
3284,fcd3,0000
3285,fcd4,0000
3286,fcd5,0000
3287,fcd6,0000
3288,fcd7,0000
3289,fcd8,0000
3290,fcd9,0000
3291,fcda,0000
3292,fcdb,0000
3293,fcdc,0000
3294,fcdd,0000
3295,fcde,0000
3296,fcdf,0000
3297,fce0,0000
3298,fce1,0000
3299,fce2,0000
3300,fce3,0000
3301,fce4,0000
3302,fce5,0000
3303,fce6,0000
3304,fce7,0000
3305,fce8,0000
3306,fce9,0000
3307,fcea,0000
3308,fceb,0000
3309,fcec,0000
3310,fced,0000
3311,fcee,0000
3312,fcef,0000
3313,fcf0,0000
3314,fcf1,0000
3315,fcf2,0000
3316,fcf3,0000
3317,fcf4,0000
3318,fcf5,0000
3319,fcf6,0000
3320,fcf7,0000
3321,fcf8,0000
3322,fcf9,0000
3323,fcfa,0000
3324,fcfb,0000
3325,fcfc,0000
3326,fcfd,0000
3327,fcfe,0000
3328,fcff,0000
3329,fd00,0000
3330,fd01,0000
3331,fd02,0000
3332,fd03,0000
3333,fd04,0000
3334,fd05,0000
3335,fd06,0000
3336,fd07,0000
3337,fd08,0000
3338,fd09,0000
3339,fd0a,0000
3340,fd0b,0000
3341,fd0c,0000
3342,fd0d,0000
3343,fd0e,0000
3344,fd0f,0000
3345,fd10,0000
3346,fd11,0000
3347,fd12,0000
3348,fd13,0000
3349,fd14,0000
3350,fd15,0000
3351,fd16,0000
3352,fd17,0000
3353,fd18,0000
3354,fd19,0000
3355,fd1a,0000
3356,fd1b,0000
3357,fd1c,0000
3358,fd1d,0000
3359,fd1e,0000
3360,fd1f,0000
3361,fd20,0000
3362,fd21,0000
3363,fd22,0000
3364,fd23,0000
3365,fd24,0000
3366,fd25,0000
3367,fd26,0000
3368,fd27,0000
3369,fd28,0000
3370,fd29,0000
3371,fd2a,0000
3372,fd2b,0000
3373,fd2c,0000
3374,fd2d,0000
3375,fd2e,0000
3376,fd2f,0000
3377,fd30,0000
3378,fd31,0000
3379,fd32,0000
3380,fd33,0000
3381,fd34,0000
3382,fd35,0000
3383,fd36,0000
3384,fd37,0000
3385,fd38,0000
3386,fd39,0000
3387,fd3a,0000
3388,fd3b,0000
3389,fd3c,0000
3390,fd3d,0000
3391,fd3e,0000
3392,fd3f,0000
3393,fd40,0000
3394,fd41,0000
3395,fd42,0000
3396,fd43,0000
3397,fd44,0000
3398,fd45,0000
3399,fd46,0000
3400,fd47,0000
3401,fd48,0000
3402,fd49,0000
3403,fd4a,0000
3404,fd4b,0000
3405,fd4c,0000
3406,fd4d,0000
3407,fd4e,0000
3408,fd4f,0000
3409,fd50,0000
3410,fd51,0000
3411,fd52,0000
3412,fd53,0000
3413,fd54,0000
3414,fd55,0000
3415,fd56,0000
3416,fd57,0000
3417,fd58,0000
3418,fd59,0000
3419,fd5a,0000
3420,fd5b,0000
3421,fd5c,0000
3422,fd5d,0000
3423,fd5e,0000
3424,fd5f,0000
3425,fd60,0000
3426,fd61,0000
3427,fd62,0000
3428,fd63,0000
3429,fd64,0000
3430,fd65,0000
3431,fd66,0000
3432,fd67,0000
3433,fd68,0000
3434,fd69,0000
3435,fd6a,0000
3436,fd6b,0000
3437,fd6c,0000
3438,fd6d,0000
3439,fd6e,0000
3440,fd6f,0000
3441,fd70,0000
3442,fd71,0000
3443,fd72,0000
3444,fd73,0000
3445,fd74,0000
3446,fd75,0000
3447,fd76,0000
3448,fd77,0000
3449,fd78,0000
3450,fd79,0000
3451,fd7a,0000
3452,fd7b,0000
3453,fd7c,0000
3454,fd7d,0000
3455,fd7e,0000
3456,fd7f,0000
3457,fd80,0000
3458,fd81,0000
3459,fd82,0000
3460,fd83,0000
3461,fd84,0000
3462,fd85,0000
3463,fd86,0000
3464,fd87,0000
3465,fd88,0000
3466,fd89,0000
3467,fd8a,0000
3468,fd8b,0000
3469,fd8c,0000
3470,fd8d,0000
3471,fd8e,0000
3472,fd8f,0000
3473,fd90,0000
3474,fd91,0000
3475,fd92,0000
3476,fd93,0000
3477,fd94,0000
3478,fd95,0000
3479,fd96,0000
3480,fd97,0000
3481,fd98,0000
3482,fd99,0000
3483,fd9a,0000
3484,fd9b,0000
3485,fd9c,0000
3486,fd9d,0000
3487,fd9e,0000
3488,fd9f,0000
3489,fda0,0000
3490,fda1,0000
3491,fda2,0000
3492,fda3,0000
3493,fda4,0000
3494,fda5,0000
3495,fda6,0000
3496,fda7,0000
3497,fda8,0000
3498,fda9,0000
3499,fdaa,0000
3500,fdab,0000
3501,fdac,0000
3502,fdad,0000
3503,fdae,0000
3504,fdaf,0000
3505,fdb0,0000
3506,fdb1,0000
3507,fdb2,0000
3508,fdb3,0000
3509,fdb4,0000
3510,fdb5,0000
3511,fdb6,0000
3512,fdb7,0000
3513,fdb8,0000
3514,fdb9,0000
3515,fdba,0000
3516,fdbb,0000
3517,fdbc,0000
3518,fdbd,0000
3519,fdbe,0000
3520,fdbf,0000
3521,fdc0,0000
3522,fdc1,0000
3523,fdc2,0000
3524,fdc3,0000
3525,fdc4,0000
3526,fdc5,0000
3527,fdc6,0000
3528,fdc7,0000
3529,fdc8,0000
3530,fdc9,0000
3531,fdca,0000
3532,fdcb,0000
3533,fdcc,0000
3534,fdcd,0000
3535,fdce,0000
3536,fdcf,0000
3537,fdd0,0000
3538,fdd1,0000
3539,fdd2,0000
3540,fdd3,0000
3541,fdd4,0000
3542,fdd5,0000
3543,fdd6,0000
3544,fdd7,0000
3545,fdd8,0000
3546,fdd9,0000
3547,fdda,0000
3548,fddb,0000
3549,fddc,0000
3550,fddd,0000
3551,fdde,0000
3552,fddf,0000
3553,fde0,0000
3554,fde1,0000
3555,fde2,0000
3556,fde3,0000
3557,fde4,0000
3558,fde5,0000
3559,fde6,0000
3560,fde7,0000
3561,fde8,0000
3562,fde9,0000
3563,fdea,0000
3564,fdeb,0000
3565,fdec,0000
3566,fded,0000
3567,fdee,0000
3568,fdef,0000
3569,fdf0,0000
3570,fdf1,0000
3571,fdf2,0000
3572,fdf3,0000
3573,fdf4,0000
3574,fdf5,0000
3575,fdf6,0000
3576,fdf7,0000
3577,fdf8,0000
3578,fdf9,0000
3579,fdfa,0000
3580,fdfb,0000
3581,fdfc,0000
3582,fdfd,0000
3583,fdfe,0000
3584,fdff,0000
3585,fe00,0000
3586,fe01,0000
3587,fe02,0000
3588,fe03,0000
3589,fe04,0000
3590,fe05,0000
3591,fe06,0000
3592,fe07,0000
3593,fe08,0000
3594,fe09,0000
3595,fe0a,0000
3596,fe0b,0000
3597,fe0c,0000
3598,fe0d,0000
3599,fe0e,0000
3600,fe0f,0000
3601,fe10,0000
3602,fe11,0000
3603,fe12,0000
3604,fe13,0000
3605,fe14,0000
3606,fe15,0000
3607,fe16,0000
3608,fe17,0000
3609,fe18,0000
3610,fe19,0000
3611,fe1a,0000
3612,fe1b,0000
3613,fe1c,0000
3614,fe1d,0000
3615,fe1e,0000
3616,fe1f,0000
3617,fe20,0000
3618,fe21,0000
3619,fe22,0000
3620,fe23,0000
3621,fe24,0000
3622,fe25,0000
3623,fe26,0000
3624,fe27,0000
3625,fe28,0000
3626,fe29,0000
3627,fe2a,0000
3628,fe2b,0000
3629,fe2c,0000
3630,fe2d,0000
3631,fe2e,0000
3632,fe2f,0000
3633,fe30,0000
3634,fe31,0000
3635,fe32,0000
3636,fe33,0000
3637,fe34,0000
3638,fe35,0000
3639,fe36,0000
3640,fe37,0000
3641,fe38,0000
3642,fe39,0000
3643,fe3a,0000
3644,fe3b,0000
3645,fe3c,0000
3646,fe3d,0000
3647,fe3e,0000
3648,fe3f,0000
3649,fe40,0000
3650,fe41,0000
3651,fe42,0000
3652,fe43,0000
3653,fe44,0000
3654,fe45,0000
3655,fe46,0000
3656,fe47,0000
3657,fe48,0000
3658,fe49,0000
3659,fe4a,0000
3660,fe4b,0000
3661,fe4c,0000
3662,fe4d,0000
3663,fe4e,0000
3664,fe4f,0000
3665,fe50,0000
3666,fe51,0000
3667,fe52,0000
3668,fe53,0000
3669,fe54,0000
3670,fe55,0000
3671,fe56,0000
3672,fe57,0000
3673,fe58,0000
3674,fe59,0000
3675,fe5a,0000
3676,fe5b,0000
3677,fe5c,0000
3678,fe5d,0000
3679,fe5e,0000
3680,fe5f,0000
3681,fe60,0000
3682,fe61,0000
3683,fe62,0000
3684,fe63,0000
3685,fe64,0000
3686,fe65,0000
3687,fe66,0000
3688,fe67,0000
3689,fe68,0000
3690,fe69,0000
3691,fe6a,0000
3692,fe6b,0000
3693,fe6c,0000
3694,fe6d,0000
3695,fe6e,0000
3696,fe6f,0000
3697,fe70,0000
3698,fe71,0000
3699,fe72,0000
3700,fe73,0000
3701,fe74,0000
3702,fe75,0000
3703,fe76,0000
3704,fe77,0000
3705,fe78,0000
3706,fe79,0000
3707,fe7a,0000
3708,fe7b,0000
3709,fe7c,0000
3710,fe7d,0000
3711,fe7e,0000
3712,fe7f,0000
3713,fe80,0000
3714,fe81,0000
3715,fe82,0000
3716,fe83,0000
3717,fe84,0000
3718,fe85,0000
3719,fe86,0000
3720,fe87,0000
3721,fe88,0000
3722,fe89,0000
3723,fe8a,0000
3724,fe8b,0000
3725,fe8c,0000
3726,fe8d,0000
3727,fe8e,0000
3728,fe8f,0000
3729,fe90,0000
3730,fe91,0000
3731,fe92,0000
3732,fe93,0000
3733,fe94,0000
3734,fe95,0000
3735,fe96,0000
3736,fe97,0000
3737,fe98,0000
3738,fe99,0000
3739,fe9a,0000
3740,fe9b,0000
3741,fe9c,0000
3742,fe9d,0000
3743,fe9e,0000
3744,fe9f,0000
3745,fea0,0000
3746,fea1,0000
3747,fea2,0000
3748,fea3,0000
3749,fea4,0000
3750,fea5,0000
3751,fea6,0000
3752,fea7,0000
3753,fea8,0000
3754,fea9,0000
3755,feaa,0000
3756,feab,0000
3757,feac,0000
3758,fead,0000
3759,feae,0000
3760,feaf,0000
3761,feb0,0000
3762,feb1,0000
3763,feb2,0000
3764,feb3,0000
3765,feb4,0000
3766,feb5,0000
3767,feb6,0000
3768,feb7,0000
3769,feb8,0000
3770,feb9,0000
3771,feba,0000
3772,febb,0000
3773,febc,0000
3774,febd,0000
3775,febe,0000
3776,febf,0000
3777,fec0,0000
3778,fec1,0000
3779,fec2,0000
3780,fec3,0000
3781,fec4,0000
3782,fec5,0000
3783,fec6,0000
3784,fec7,0000
3785,fec8,0000
3786,fec9,0000
3787,feca,0000
3788,fecb,0000
3789,fecc,0000
3790,fecd,0000
3791,fece,0000
3792,fecf,0000
3793,fed0,0000
3794,fed1,0000
3795,fed2,0000
3796,fed3,0000
3797,fed4,0000
3798,fed5,0000
3799,fed6,0000
3800,fed7,0000
3801,fed8,0000
3802,fed9,0000
3803,feda,0000
3804,fedb,0000
3805,fedc,0000
3806,fedd,0000
3807,fede,0000
3808,fedf,0000
3809,fee0,0000
3810,fee1,0000
3811,fee2,0000
3812,fee3,0000
3813,fee4,0000
3814,fee5,0000
3815,fee6,0000
3816,fee7,0000
3817,fee8,0000
3818,fee9,0000
3819,feea,0000
3820,feeb,0000
3821,feec,0000
3822,feed,0000
3823,feee,0000
3824,feef,0000
3825,fef0,0000
3826,fef1,0000
3827,fef2,0000
3828,fef3,0000
3829,fef4,0000
3830,fef5,0000
3831,fef6,0000
3832,fef7,0000
3833,fef8,0000
3834,fef9,0000
3835,fefa,0000
3836,fefb,0000
3837,fefc,0000
3838,fefd,0000
3839,fefe,0000
3840,feff,0000
3841,ff00,0000
3842,ff01,0000
3843,ff02,0000
3844,ff03,0000
3845,ff04,0000
3846,ff05,0000
3847,ff06,0000
3848,ff07,0000
3849,ff08,0000
3850,ff09,0000
3851,ff0a,0000
3852,ff0b,0000
3853,ff0c,0000
3854,ff0d,0000
3855,ff0e,0000
3856,ff0f,0000
3857,ff10,0000
3858,ff11,0000
3859,ff12,0000
3860,ff13,0000
3861,ff14,0000
3862,ff15,0000
3863,ff16,0000
3864,ff17,0000
3865,ff18,0000
3866,ff19,0000
3867,ff1a,0000
3868,ff1b,0000
3869,ff1c,0000
3870,ff1d,0000
3871,ff1e,0000
3872,ff1f,0000
3873,ff20,0000
3874,ff21,0000
3875,ff22,0000
3876,ff23,0000
3877,ff24,0000
3878,ff25,0000
3879,ff26,0000
3880,ff27,0000
3881,ff28,0000
3882,ff29,0000
3883,ff2a,0000
3884,ff2b,0000
3885,ff2c,0000
3886,ff2d,0000
3887,ff2e,0000
3888,ff2f,0000
3889,ff30,0000
3890,ff31,0000
3891,ff32,0000
3892,ff33,0000
3893,ff34,0000
3894,ff35,0000
3895,ff36,0000
3896,ff37,0000
3897,ff38,0000
3898,ff39,0000
3899,ff3a,0000
3900,ff3b,0000
3901,ff3c,0000
3902,ff3d,0000
3903,ff3e,0000
3904,ff3f,0000
3905,ff40,0000
3906,ff41,0000
3907,ff42,0000
3908,ff43,0000
3909,ff44,0000
3910,ff45,0000
3911,ff46,0000
3912,ff47,0000
3913,ff48,0000
3914,ff49,0000
3915,ff4a,0000
3916,ff4b,0000
3917,ff4c,0000
3918,ff4d,0000
3919,ff4e,0000
3920,ff4f,0000
3921,ff50,0000
3922,ff51,0000
3923,ff52,0000
3924,ff53,0000
3925,ff54,0000
3926,ff55,0000
3927,ff56,0000
3928,ff57,0000
3929,ff58,0000
3930,ff59,0000
3931,ff5a,0000
3932,ff5b,0000
3933,ff5c,0000
3934,ff5d,0000
3935,ff5e,0000
3936,ff5f,0000
3937,ff60,0000
3938,ff61,0000
3939,ff62,0000
3940,ff63,0000
3941,ff64,0000
3942,ff65,0000
3943,ff66,0000
3944,ff67,0000
3945,ff68,0000
3946,ff69,0000
3947,ff6a,0000
3948,ff6b,0000
3949,ff6c,0000
3950,ff6d,0000
3951,ff6e,0000
3952,ff6f,0000
3953,ff70,0000
3954,ff71,0000
3955,ff72,0000
3956,ff73,0000
3957,ff74,0000
3958,ff75,0000
3959,ff76,0000
3960,ff77,0000
3961,ff78,0000
3962,ff79,0000
3963,ff7a,0000
3964,ff7b,0000
3965,ff7c,0000
3966,ff7d,0000
3967,ff7e,0000
3968,ff7f,0000
3969,ff80,0000
3970,ff81,0000
3971,ff82,0000
3972,ff83,0000
3973,ff84,0000
3974,ff85,0000
3975,ff86,0000
3976,ff87,0000
3977,ff88,0000
3978,ff89,0000
3979,ff8a,0000
3980,ff8b,0000
3981,ff8c,0000
3982,ff8d,0000
3983,ff8e,0000
3984,ff8f,0000
3985,ff90,0000
3986,ff91,0000
3987,ff92,0000
3988,ff93,0000
3989,ff94,0000
3990,ff95,0000
3991,ff96,0000
3992,ff97,0000
3993,ff98,0000
3994,ff99,0000
3995,ff9a,0000
3996,ff9b,0000
3997,ff9c,0000
3998,ff9d,0000
3999,ff9e,0000
4000,ff9f,0000
4001,ffa0,0000
4002,ffa1,0000
4003,ffa2,0000
4004,ffa3,0000
4005,ffa4,0000
4006,ffa5,0000
4007,ffa6,0000
4008,ffa7,0000
4009,ffa8,0000
4010,ffa9,0000
4011,ffaa,0000
4012,ffab,0000
4013,ffac,0000
4014,ffad,0000
4015,ffae,0000
4016,ffaf,0000
4017,ffb0,0000
4018,ffb1,0000
4019,ffb2,0000
4020,ffb3,0000
4021,ffb4,0000
4022,ffb5,0000
4023,ffb6,0000
4024,ffb7,0000
4025,ffb8,0000
4026,ffb9,0000
4027,ffba,0000
4028,ffbb,0000
4029,ffbc,0000
4030,ffbd,0000
4031,ffbe,0000
4032,ffbf,0000
4033,ffc0,0000
4034,ffc1,0000
4035,ffc2,0000
4036,ffc3,0000
4037,ffc4,0000
4038,ffc5,0000
4039,ffc6,0000
4040,ffc7,0000
4041,ffc8,0000
4042,ffc9,0000
4043,ffca,0000
4044,ffcb,0000
4045,ffcc,0000
4046,ffcd,0000
4047,ffce,0000
4048,ffcf,0000
4049,ffd0,0000
4050,ffd1,0000
4051,ffd2,0000
4052,ffd3,0000
4053,ffd4,0000
4054,ffd5,0000
4055,ffd6,0000
4056,ffd7,0000
4057,ffd8,0000
4058,ffd9,0000
4059,ffda,0000
4060,ffdb,0000
4061,ffdc,0000
4062,ffdd,0000
4063,ffde,0000
4064,ffdf,0000
4065,ffe0,0000
4066,ffe1,0000
4067,ffe2,0000
4068,ffe3,0000
4069,ffe4,0000
4070,ffe5,0000
4071,ffe6,0000
4072,ffe7,0000
4073,ffe8,0000
4074,ffe9,0000
4075,ffea,0000
4076,ffeb,0000
4077,ffec,0000
4078,ffed,0000
4079,ffee,0000
4080,ffef,0000
4081,fff0,0000
4082,fff1,0000
4083,fff2,0000
4084,fff3,0000
4085,fff4,0000
4086,fff5,0000
4087,fff6,0000
4088,fff7,0000
4089,fff8,0000
4090,fff9,0000
4091,fffa,0000
4092,fffb,0000
4093,fffc,0000
4094,fffd,0000
4095,fffe,0000
